input,output,field,paper_name
李建成和王广斌两位国内学者在他们的著作《BIM 应用导论》中对 BIM 的定义进行了深入的探讨，认为 BIM涵盖了三个主要方面：建筑信息模型、建筑信息建模以及建筑信息管理。建筑信息模型可以被视为一个虚拟的、可替代的信息化产品；建筑信息建模则是一个包含标准化和交互性行为过程的复杂系统，各参与方根据自身的需求可以对信息进行调整和修改；而建筑信息管理着重于实现可协同、共享的信息平台，以便于决策过程和经验的积累。这种定义不仅阐述了 BIM 的技术层面，也强调了其在建筑行业中的应用价值和潜力。,国内学者李建成、王广斌在《BIM 应用导论》中也同样认为 BIM 有建筑信息模型、建筑信息建模和建筑信息管理三个方面的含义。模型是虚拟的可替代的信息化产品;建模则包含了标准化和交互性的行为过程，各方根据自身需求来修改信息;信息管理则是可协同的、共享的，有助于决策和经验积累。,工程,BIM Technology Application Study
从多维角度来分析，建筑信息模型（BIM）最初以三维模型的形式体现，随着BIM技术的不断发展，在原始的三维空间基础上增加了时间进度的维度，实现了四维进度的跟踪和管控。进一步地，在四维时间的基础上，又加入了工程量和成本等信息，实现了五维成本的管控。BIM技术为工程项目的参与者提供了一种新的管理模式，通过BIM管理平台，在项目的整个生命周期中实现高效的沟通和协作，减少工作中的失误，提前规避管理目标上的风险。,"从多维角度来看,BIM 一开始被赋予 3D 模型的体现，随着 BIM 技术的发展, 在原来三维空间的基础上增加了时间进度的演化，可以实现 BIM 4D 进度的跟踪管控，再到后来在四维时间的基础上往模型里加入了工程量成本等信息，可以实现 BIM 5D 成本的管控。BIM 技术为项目参建方提供了新的管理模式，在工程项目全生命周期中通过 BIM 管理平台实现高效沟通协作，减少了工作上的失误，提前规避了管理目标上的风险。",工程,BIM Technology Application Study
可视化是BIM技术的一个显著特征，涵盖设计可视化、施工可视化、设备操作性可视化以及机电管线碰撞检查可视化等方面。设计可视化指的是在设计阶段，设计人员利用BIM可视化技术将二维图纸转化为三维模型，并呈现给业主，使其能够在建筑产品交付之前就对建成后的效果有一个直观的了解。例如，图2-1展示了使用Autodesk Revit软件建模，并采用光线交互渲染模式下的三维视图。这一技术不仅能够提高设计的可视化程度，还能够促进设计人员、业主和其他相关方之间的沟通和协作。,"(1) 可视化:可视化是 BIM 技术最显而易见的特点，包括设计可视化、施工可视化、设备可操作性可视化以及机电管线碰撞检查可视化等。设计可视化即设计人员在设计阶段利用 BIM 可视化技术将设计的 2D 图纸三维展现出来给业主，使业主在建筑产品交付之前就""看到""建成以后的情景。图 2-1 展示的是 Autodesk Revit 软件建模采用光线交互渲染模式下的三维视图。",工程,BIM Technology Application Study
在施工阶段，部分重点难点工序中的BIM技术应用得到了体现。通过对工序的预先模拟，操控设备人员能够提前预演并熟悉设备的操作性能，从而有效降低施工现场实际操作中的失误率，保证工序的顺利完成。此外，施工现场常见的问题之一，就是现场实际施工情况与设计不符，局部存在冲突。例如，管廊机电管线的铺设可能发生交叉混乱等情况。为此，施工单位在施工前将BIM模型数据导入Navisworks软件，进行管线综合碰撞模拟检查。通过这种模拟，能够提前发现潜在问题，并反馈给业主及设计方。根据实际情况进行修正后，能够大大降低返工率，提高施工效率和质量。,"施工阶段部分重点难点工序应用 BIM 技术预先模拟，部分操控设备人员通过可视化将设备操作性能提前预演熟悉，降低了施工现场实际操作的失误率，保证了工序的顺利完成;此外施工现场常见的施工问题就是现场实际施工情况与设计不一样，局部存在冲突，比如说管廊机电管线铺设发生交叉混乱等，施工单位施工前将 BIM 模型数据导入 Navisworks 软件进行管线综合碰撞模拟检查(图 2-3), 提前发现问题并反馈业主及设计方，根据实际情况进行修正，从而降低返工率。",工程,BIM Technology Application Study
"Parameterization is a crucial aspect of BIM technology, as it integrates design models (geometric shape data) and behavioral models (change management) into a cohesive whole. The entire project file serves as a unified database, where all content is parameterized and interrelated. Utilizing BIM software for modeling enables the creation of component libraries that can be parameterized according to specific requirements, such as size, height, material, and operation of door and window components. These parameters can be adjusted to reflect different design elements, and changes to one parameter can have a ripple effect throughout the entire design. The use of Revit software, for instance, allows users to directly experience the powerful effects of parameterized components. Furthermore, parameterized components offer robust functionality for managing complex, non-standard building shapes, enabling designers and users to develop bespoke architectural forms according to their intentions.","(2)参数化:参数化是 BIM 技术的核心，参数化模型将设计模型(几何形状数据)与行为模型(变更管理)有效地集成为一个整体，而整个项目文件就是一个集成的数据库，所有的内容都是参数化和互相关联的[24]。使用 BIM 软件建模, 其构件图元可以根据不同的需求进行参数化设置，如门窗构件的大小、高度、材质、开关等等，不同的参数代表了不一样的构件(图 2-4)。参数的设置具有可传递性，参数化模型与尺寸标准双向联系，调整不同参数绘制不同构件可立刻在整个设计中反映出来，而同一构件的修改则是牵一发而动全身，使用 Revit 软件建模便可直接感受的参数化图元的强大作用，此外参数化构件对于特殊异形的建筑形体也具有十分强大的操作功能，可以根据设计者或者使用者的意图开发各种各样的异形建筑体。",工程,BIM Technology Application Study
该分析系统能够全面涵盖分析、施工、进度和运维四个关键方面。在性能分析层面，系统包含能耗、光照、设备和绿色等多种维度。施工仿真功能使得快速计算项目工程量成为可能，并通过虚拟施工优化实际预设施工方案，有效减少现场干扰和工艺冲突。在进度仿真的方面，系统避免了传统横道图可视化程度低的问题，借助建筑信息模型（BIM）技术，可以更直观、更准确地反映施工过程，从而完善组织设计和施工方案。运维仿真主要应用于建筑运维阶段的管理工作，涉及设备、能源、空间等多方面的管理。特别是在建筑设备检修方面，系统可以利用BIM技术进行仿真模拟，从而提高检修工作的效率。此外，系统还可以对建筑能耗进行实时监控和分析，帮助优化建筑的运维管理。,"能分析、施工、进度和运维四个方面。性能分析有能耗、光照、设备和绿色几种, 在施工仿真中，可以快速计算项目的工程量，通过虚拟施工优化实际预设施工方案，减少实际项目施工中现场干扰和工艺冲突的现象;进度仿真避开了传统横道图可视化程度低的问题，借助 BIM 可以更直观准确地反映施工过程，完善组织设计和施工方案;运维仿真主要用于建筑运维阶段的管理工作，包括设备、能源及空间等多方面的管理，在建筑设备检修方面可以借助 BIM 技术仿真模拟提高检修工作效率，可以对建筑能耗进行监控分析。",工程,BIM Technology Application Study
协调性是 xây dựng信息模型（BIM）技术的一个关键方面，主要体现在两个方面。首先，BIM技术能够在数据之间创建实时的、一致性的关联，使数据库中任何更改都能立刻在其他关联处反映，从而实现数据的一致性和实时性。其次，BIM技术能够在各构件之间实现关联显示和智能互动，促进各构件之间的协调和合作。此外，协调是各单位工作的重点内容之一，应用BIM技术进行建设工程项目管理有利于工程各参建方组织协调工作的开展。协调工作主要围绕项目整体的设计、进度规划、成本预算、工程量估算以及后期运维管理等方面进行，通过BIM技术可以实现各阶段和各部门之间的无缝衔接和协调，进一步提高项目的管理效率和协调性。,(4)协调性:主要体现在两个方面，一是在数据之间创建实时的、一致性的关联，数据库中任何更改都能立刻在其他关联处反映;二是在各构件之间实现关联显示和智能互动[20。此外，协调是各单位工作的重点内容之一，应用 BIM 技术进行建设工程项目管理有利于工程各参建方组织协调工作的开展，协调工作主要围绕项目整体的设计、进度规划、成本预算、工程量估算以及后期运维管理等。,工程,BIM Technology Application Study
"Maturity refers to the quantifiable manifestation of the process of acquiring and strengthening expected outcomes, such as capabilities, through continuous self-improvement and refinement. This process is characterized by an organization's or institution's management capabilities gradually advancing from lower to higher levels. Furthermore, maturity denotes a level of capability that enables a project organization to successfully achieve predetermined objectives within specified constraints.",所谓成熟度就是能量化的表现，它刻画了获得并加强一些期待物比如能力等的过程，具体表现为一个机构或者组织管理能力通过不断地自我改进完善由低级别向高级别不断提高和改进的过程。此外，成熟度还表示为一种能力水平，这种能力水平通常指的是项目组织在限定约束条件下成功实现预定目标的能力水平。,工程,BIM Technology Application Study
BIM 技术自发展至今，在建设施工领域已发挥着重要作用。然而，大多数人在提及 BIM 时，首先想到的仍然是建模，而对于 BIM 技术应用软件的认知，往往局限于 Autodesk Revit 软件。事实上，BIM 的范畴远不止于建模，还包括设计、分析等多个方面。BIM 应用的实际上是一个由多个应用领域组成的软件体系，不同的应用层面通过不同的软件来实现。当前，市面上常用的 BIM 软件已经有数十个，甚至超过百个，但这些软件的分类却缺乏一个科学的、系统的、精确的标准。基于此，笔者根据 BIM 全生命周期所需的各类功能，对目前市场上常用的 BIM 技术应用软件进行了大致整理，结果如表 2-1 所示。,"虽然 BIM 技术发展到现在已经在建设施工的各方各面起到重要作用，但是说到 BIM 大部分人的第一反应仍然是建模，而对于 BIM 技术应用软件的认识则停留在 Autodesk Revit 软件，实际上 BIM 不仅仅是建模，还包括设计、分析等, BIM 应用其实是一个由不同的应用面集合在一起的软件体系，不同的应用层面则通过不同的应用软件来实现。目前常用 BIM 软件数量已有几十个，甚至上百之多，但对这些软件，却很难给予一个科学的、系统的、精确的分类[2]。笔者按照 BIM 全生命周期所需各类功能大致整理了目前市场上常用的 BIM 技术应用软件，如表 2-1 所示。",工程,BIM Technology Application Study
如前文所述，成熟度理论已经发展到现阶段，各行各业以及不同阶段的成熟度模型也在现有模型的基础上不断更新和推出。这些模型不仅继承了前辈模型的优点，同时也具有自身特有的创新之处，使其能够与其他模型区别开来。通过深入研读相关文献，笔者对目前主流的部分成熟度模型进行了信息提炼和总结，结果如以下图表所示。,"如前文所述，成熟度理论发展到现今，适应各行各业以及不同阶段的成熟度模型相继在旧模型的基础上更新推出，同时这些模型也具有自身的一些特别之处, 能够与其他模型相区别，笔者通过深入查阅相关文献，对目前主流的部分成熟度模型信息进行提炼总结，结果见以下图表。",工程,BIM Technology Application Study
成熟度模型可以划分为两大类：能力成熟度模型和项目管理成熟度模型。能力成熟度模型的典型代表是CMM模型，该模型由美国卡内基·梅隆大学软件研究所在20世纪80年代提出，旨在评估软件供应商的能力并推动软件开发过程的持续改进。与此同时，Harold Kerzner博士提出了K-PMMM模型，该模型结合了企业发展和战略规划，应用于项目管理领域。1998年，美国项目管理协会（PMI）联合多家公司推出了OPM3模型计划，标志着高新技术企业的规划研究从产品开发转向项目管理。OPM3模型是一种三维的成熟度模型，为组织提供了持续改进的计划，成为项目管理成熟度模型的典型代表。这些成熟度模型在评价和提高组织能力、项目管理水平方面发挥了重要作用。,"成熟度模型总得来说可分为能力成熟度模型和项目管理成熟度模型两大类, 作为最早出现的能力成熟度模型[28](CMM 模型)是美国卡内基 · 梅隆大学软件研究所为了满足美国联邦政府评估软件供应商能力的要求在上世纪八十年代提出的，该模型可以对软件开发过程的能力进行评价并不断改进，被学者视为能力成熟度模型的典型代表。随后,Harold Kerzner 博士结合企业发展和战略规划提出了用于项目管理领域的成熟度模型 K-PMMM 模型[29],而 1998 年美国项目管理协会 PMI 与几家公司联合启动了 OPM3 模型计划[30,从高新技术企业的规划研究内容转向了项目管理方向。OPM3 模型是一个三维的成熟度模型，为提高成熟度的组织提供了一个持续改进的计划，成为典型的项目管理成熟度模型。",工程,BIM Technology Application Study
"The maturity model, as an effective tool for evaluating and continuously improving the capabilities of enterprises or projects, has been widely applied. In addition to the CMM model, K-PM3 model, and OPM3 model, subsequent scholars have constructed various capability maturity models and project management maturity models based on different standards, building upon the foundation of typical models. These include the CMMI model, an upgraded version of the CMM model, as well as the PMS-PM3 model proposed by J. K. Crawford, founder of PM Solutions consulting company in the United States. Other notable models include the P3M3 model proposed by the UK Cabinet Office, the KLR-PM3 model developed by KLR Consulting in the United States, the MF-PM3 model introduced by Microtec Technologies and Project Management Technologies in the United States, and the KM-PM3 model proposed by Knags & Moore Private Limited in Australia. Furthermore, the (PM)2 Berkeley model was developed by Dr. Young Hoon Kwak and Dr. C. William Ibbs. These models demonstrate the ongoing evolution and diversification of maturity models in response to various standards and project management requirements.","成熟度模型作为一种评价和持续改进企业或者项目能力的有效工具，得到了广泛的应用，除了 CMM 模型、K-PM3 模型、OPM3 模型以外，在典型模型的基础上，不断有后继学者通过参照不同标准构建出了各种能力成熟度模型以及项目管理成熟度模型[3]]。如 CMM 模型的升级版 CMMI 模型，美国 PM Solutions 咨询公司创始人 J. K. Crawford 提出的 PMS-PM3 模型，英国内阁办公室提出的 P3M3 模型，美国 KLR 咨询公司提出的 KLR-PM3 模型，美国微构技术公司和项目管理技术公司提出的 MF-PM3 模型，澳大利亚克纳谱与摩尔私人有限公司提出的 KM-PM3 模型,Young Hoon Kwak 博士和 C. William Ibbs 博士提出的(PM)2 伯克利模型[32]等。",工程,BIM Technology Application Study
"According to Dr. Harold Kerzner, engineering project management requires an in-depth approach, rather than a superficial one. Moreover, self-directed learning and updating of project management skills are essential for continuous improvement. It is also crucial to draw lessons from past experiences and mistakes to avoid repetition. Furthermore, external learning and feedback should be leveraged to identify areas of weakness and implement necessary improvements.","Harold Kerzner 博士指出，工程项目管理工作必须要深入，不能停留在表面, 对于项目管理工作的自我更新学习更应该需要深入，同时还应该吸取管理工作中的经验避免过去犯下的错误重复再犯。此外还应加强外部学习，从外部评价中寻找自身薄弱点来改进自身。",工程,BIM Technology Application Study
为了提升管理水平，首先需要进行自我反思，识别部门自身存在的不足之处，并通过横向比较，分析与其他组织的优势之间的差距。通过这种纵横分析，可以找出改进的方向，进而提升管理水平。其次，利用成熟度模型对实际项目进行评估和总结，提炼出最佳的管理经验并予以积累和沉淀，从而形成自身项目管理发展的核心优势。最后，项目组织可以根据成熟度模型的评价指标体系要求，结合实际情况，制定明确而合适的发展规划和方向。,部自身所存在的不足之处，再与外部组织横向对比，发现与别人的优势之间的差距，纵横分析，改进自身，提升管理水平。其次是通过成熟度模型进行评价总结实际项目中的最佳管理经验并积累沉淀，成为自身项目管理发展的优势。最后项目组织可以根据成熟度模型评价指标体系的要求标准，结合实际情况制定合适的方向明确的规划。,工程,BIM Technology Application Study
通过对上述图表的分析，我们可以观察到，尽管这些成熟度模型在成熟度等级的命名以及层次划分方面存在一定的差异，但是其根本理念是相同的，即都是从不成熟状态向成熟状态发展的过程。从模型类型上看，OPM3 属于连续模型，而 CMM、K-PM3、(PM)2 则属于离散模型。连续模型更侧重于对细部过程的展示和优化，这使得其在实践中的应用更为灵活；另一方面，离散模型由于其描述方式更为直接和清晰，因此在初级阶段的理解和应用中更为便捷。两类模型的选择和应用应根据实际情况和需求进行确定，以确保成熟度评估和改进的有效性。,"由以上图表可以看出，这几类成熟度模型在成熟度等级名称以及层次划分上有些差异，但是其本质都是一致的，都是从不成熟向成熟发展的改进过程。模型中 OPM3 为连续模型,CMM、K-PM3、(PM)2 为离散模型，连续模型侧重于关注对细部的展示和优化，而离散模型在描述方式上较连续模型更为直观明了。",工程,BIM Technology Application Study
构建工程施工阶段BIM技术应用的成熟度模型对项目或企业的BIM技术应用具有双重意义。首先，成熟度模型为企业提供了自我评估BIM技术应用能力的工具，通过诊断内部应用中的薄弱环节，准确定位改进方向，并制定相应的措施以提升BIM技术应用能力和项目管理水平。其次，对于项目而言，成熟度模型作为一个外部评估工具，可以对项目的BIM技术应用和项目管理进行客观的评估和监督，从而达到以评估促进改进、以评估促进管理的效果，进而推动项目的持续改进和优化。,"构建工程施工阶段 BIM 技术应用的成熟度模型对于项目或者企业在 BIM 技术应用上的意义在于两个方面，首先是利用成熟度模型对企业自身 BIM 技术应用能力进行评估，查找自身内部 BIM 技术应用存在的薄弱点，找准定位，把握好改进方向并制定一系列措施来提升 BIM 技术应用能力和项目管理水平。其次，对于项目来说，成熟度模型是一个外来使用工具，并不属于项目组织内部架构本身, 通过外部客观评价对项目进行 BIM 技术应用以及项目管理的监督，可达到以评促改、以评促管的效果。",工程,BIM Technology Application Study
在管理流程节点划分方面，目前大多数项目都是按照分部工程阶段进行划分，而能够从子分部工程甚至分项工程阶段进行划分的项目相对较少。在模型建立标准界定方面，由于相关部门尚未颁布明确的规定，目前大部分项目主要依赖软件产品交互规范作为参考标准。随着BIM咨询公司的快速发展，大多数项目在BIM技术应用方面会与专业BIM咨询服务公司签订咨询服务合同，因此在BIM合同权责确定方面，大部分项目能够很好地约定BIM应用范围以及各方权责。在操作手册制定和更新方面，超大型项目能够针对BIM技术应用制定覆盖面广、兼容性强的BIM操作手册，并能够对项目中的关键节点进行定期更新。在BIM管理平台权限设定方面，国内多家BIM软件商，如广联达等，能够提供不同需求的软件平台，可以根据项目部不同人员的需求设置不同的管理权限，实现更加细致的权限控制。,在管理流程节点划分上，目前较多项目是按照分部工程划分阶段来进行管理流程节点的划分，而能够从子分部工程甚至分项工程划分阶段来进行管理流程节点划分的项目不多。在模型建立标准界定上，由于有关部门尚未出台明确的相关要求，现阶段大部分项目主要依靠软件产品交互规范作为参考标准。随着 BIM 咨询公司的迅速发展，目前大多数项目在 BIM 技术应用上会与专业 BIM 咨询服务公司签订咨询服务合同，因此在 BIM 合同权责确定上大部分项目均能很好的约定 BIM 应用范围以及各方权责。在操作手册制定更新上，超大型项目能够针对 BIM 技术应用制定涵盖面广、兼容性强的 BIM 操作手册，对项目重、难关键节点能够维持定期更新。在 BIM 管理平台权限设定，目前国内多家 BIM 软件商如广联达等能够提供不同需求的软件平台，可以针对项目部不同人员设置不同的管理权限。,工程,BIM Technology Application Study
在管理流程节点划分方面，尽管按照分部分项阶段进行划分，但仍然缺乏规范性和清晰度，且未能随着项目进展进行有效更新。在BIM模型建立标准界定方面，虽然以产品交互规范作为参照，但不同专业之间尚未统一构件命名标准，导致工作集的协同性不强。在操作手册更新方面，滞后性问题突出，信息无法及时同步更新。在管理平台权限设置方面，信息安全问题凸显，主要存在安全隐患和保密风险。,在管理流程节点划分上虽然按分部分项阶段划分但是不够规范清晰，也未能随项目进展而更新;在 BIM 模型建立标准界定上虽以产品交互规范做参照但不同专业没有针对工作集统一构件命名:在操作手册更新上，更新滞后性是主要问题: 在管理平台权限设置上主要存在信息安全问题。,工程,BIM Technology Application Study
建筑信息模型（BIM）是对建筑实体的数字化再现，作为信息数据的载体，在深度和细度方面，目前使用的BIM模型大多涵盖了建筑专业的几何体量信息。特别是通过Revit软件建立的模型，不仅能够包含构件的几何信息，还能将构件的材质、做法等信息关联起来，从而进一步丰富了模型的含义。在模型更新速度方面，大部分项目存在信息更新滞后的问题，主要原因是不同企业在项目的施工阶段对于BIM技术的需求不同，同时也未充分考虑到后期工作的需求。在模型的交付衔接度方面，项目在施工阶段完成的BIM模型基本上能够交付给运维阶段，但是交付的效果取决于项目运维阶段的具体需求。在数据的完整度方面，当前阶段模型的建立主要以设计施工图为依据，因此图纸中的信息均能够在模型数据中得到体现。在提高模型指导施工效率方面，大部分项目主要利用BIM技术的可视化功能，通过将BIM模型导入类似Navisworks的软件进行碰撞检查，或者导入BIM 5D等平台进行施工模拟，从而提高施工的效率和准确度。,BIM 模型是建筑实体的信息数据载体，在深度与细度方面现阶段所使用的 BIM 模型均涵盖了建筑专业的几何体量信息，由 Revit 软件建立的模型还能使模型构件关联构件材质与做法等信息。在模型更新速度上，大部分项目信息更新存在滞后性，主要是因为不同企业项目之间施工阶段 BIM 技术的需求不一样，也未考虑后期工作需求。在模型交付衔接度上，项目施工阶段的 BIM 模型基本上可以交付至运维阶段，但衔接度情况则视项目运维需求而定。在数据完整度上，现阶段模型的建立基本以设计施工图为参照，因此图纸信息均能在模型数据中得到体现。在模型指导施工效率上，大部分项目主要利用 BIM 技术的可视化功能，通过将 BIM 模型导入 Navisworks 等软件进行碰撞检查，或者导入 BIM 5D 等平台进行施工模拟来提高施工效率。,工程,BIM Technology Application Study
首先，从专业人员的培养和培训角度来看，随着BIM技术的蓬勃发展，越来越多的企业开始意识到BIM技术所带来的显著效益，并逐步接受了BIM技术。在企业内部，从高层到项目部，均开始组织针对BIM技术的专项培训，以此来培养企业内部的BIM专业人才。同时，不少企业开始成立专门的BIM研究团队，以推动BIM技术在内部的应用和发展。其次，BIM技术的运用需要足够的硬件设备作为支撑，目前大多数项目都会为BIM专业团队配备专业的硬件设备，这样可以确保BIM技术的顺畅实施。在BIM团队的完整性方面，大部分已经建立BIM团队的企业，在建筑设计、结构分析、暖通机电等领域基本上都至少拥有一个经验丰富的专业人员，这使得团队在各个领域都有 относ应的专业支持。在资料存档和归纳总结方面，尽管大部分项目并不对此有强制性要求，但在资料存档方面，仍然基本采用传统的纸质资料存档，能够持续对资料进行归纳总结的项目相对较少。在政策环境方面，自2014年开始，在住建部的大力推动下，各省市相继出台了BIM推广应用的文件，至今，我国已经初步形成了BIM技术应用的标准和政策体系，为BIM技术在国内的推广和应用提供了良好的政策支持。,"首先是专业人员的储备与培训，随着 BIM 技术的发展，越来越多的企业认识到了 BIM 技术带来的效益并逐步接纳 BIM,从企业层面到项目部层面开始不断组织人员进行 BIM 技术专业培训，为企业培养 BIM 人员，而且不少企业开始组建 BIM 研究团队。BIM 的使用需要足够的硬件设备支撑，目前大多数项目都会给 BIM 专业小组配备专业的硬件设备。在 BIM 团队完整性方面，大部分已组建 BIM 团队的企业在建筑设计、结构分析、暖通机电等方面基本上都至少具备一名经验丰富的专业人员。对于资料存档与归纳总结方面，大部分项目不作强制性要求，因此在存档方面基本采用传统纸质资料存档，较少项目能够持续对资料进行归纳总结。在政策环境方面，从 2014年开始，在住建部的大力推动下，各省市相继出台 BIM 推广应用文件，到目前我国已初步形成 BIM 技术应用标准和政策体",工程,BIM Technology Application Study
在专业人员的配备和培训方面，当前面临的主要挑战包括人员配备不足以及培训的效果不佳和不足。这一问题直接影响到施工项目的质量和效率。在设备硬件方面，主要的困难在于设备更新跟不上当前的技术进步和施工需求，导致施工效率降低和安全风险增加。同时，在BIM（建筑信息模型）团队的完整性方面，存在专业性单一的问题，这限制了项目的创新和优化。在资料存档和归纳总结方面，主要问题是总结和归纳不足，无法有效地形成经验和积累，这阻碍了项目经验的传承和质量的提升。最后，在政策环境方面，企业或项目执行力不足，这使得政策的实施效果大打折扣，影响到项目的顺利进行和目标的实现。,"在专业人员配备与培训上，主要问题是人员配备不足以及培训缺乏且效果不佳:在设备硬件上，主要问题是设备供应更新跟不上;在 BIM 团队完整性上主要是存在专业性单一问题:在资料存档与归纳总结上，主要问题在于总结归纳不足, 未能很好地形成经验并累积，在政策环境上主要问题在于企业或项目执行力不足;",工程,BIM Technology Application Study
在模型的深度和细度方面，项目通常会建立建筑、结构和机电专业模型。然而，主要的问题存在于跨专业信息交互时参数信息不能完美互通，这导致了信息不畅。另外，模型更新速度上存在滞后性问题，影响了项目的进度。此外，在交付衔接度方面，施工阶段交付的模型由于运营方未能及时介入模型管理，在运维阶段出现了信息难以衔接的问题。数据完整度方面的主要问题是模型更新后的信息修改和补充存在滞后。最后，在模型施工指导效率方面，仅仅依靠可视化模拟进行宣传而没有真正落实到实际应用，是一个亟待解决的问题。,在模型深度与细度上，项目一般会建立建筑、结构及机电专业模型，主要问题在于跨专业信息交互时参数信息不能完美互通;模型更新速度上的问题则是滞后性问题;在交付衔接度上的问题则是施工阶段交付的模型由于运营方未介入模型管理，在运维阶段信息难以衔接;在数据完整度上主要问题在于模型更新后的信息修改与补充滞后;在模型施工指导效率上，存在只用可视化模拟做宣传没有落实到实际的问题。,工程,BIM Technology Application Study
本论文在构建施工阶段BIM技术应用成熟度模型时，遵循三个核心原则：适合性、严谨性和客观性。首先，适合性是关键，因为该模型旨在准确评估施工阶段BIM技术的应用情况及其对工程项目管理水平的影响。其次，严谨性在模型构建过程中至关重要，因为该过程的复杂性和准确性直接影响模型的可靠性和有效性。最后，客观性是确保模型公正性的一个必要条件，这意味着模型的构建应避免个人偏见和主观因素的影响，以提供一个公正、客观的评估工具。,本论文在施工阶段 BIM 技术应用成熟度模型的构建上遵循三大原则，一是适合性，文章力求构建一个最为合适于对施工阶段 BIM 技术应用情况进行评价的、 也能对工程施工阶段项目管理水平做出评价的成熟度模型，因此适合性就显得尤为重要;二是严谨性，成熟度模型的构建是一个复杂的过程，成熟度模型能否成功构建的关键一步就是一定要严谨;三是客观性，作为一个对施工阶段 BIM 技术应用以及对项目管理水平进行评价的工具，不应该掺入过多的主观意识，因此成熟度模型的构建必须保持一定的客观性。,工程,BIM Technology Application Study
"The CMM model, proposed by the Software Institute at Carnegie Mellon University, has undergone significant development since its inception. As discussed in the preceding theoretical framework, maturity theory has evolved to accommodate various industries and stages, resulting in the introduction of updated maturity models that build upon earlier ones. These models possess distinct characteristics that differentiate them from others. This paper focuses on investigating the maturity of BIM technology application in the engineering construction project management domain. To comprehensively evaluate both BIM technology application and engineering project management, the selection of a maturity model is crucial. Chapter 2 provides an introduction to the theoretical foundation, including a comparative analysis of several mainstream classic maturity models in section 2.2.3. By considering the specific circumstances of actual engineering project surveys, this research adopts the K-PM3 model, proposed by Dr. Harold Kerzner, in conjunction with the internal structure of the CMM model, as the foundational model for constructing the maturity model.",美国卡内基·梅隆大学软件研究所提出的 CMM 模型发展到现在，这个研究领域已经有了很大发展。如前文理论所述，成熟度理论发展到现今，适应各行各业以及不同阶段的成熟度模型相继在旧模型的基础上更新推出，同时这些模型也具有自身的一些特别之处，能够与其他模型相区别。本论文主要是基于工程建设项目管理研究领域对工程施工阶段 BIM 技术应用的成熟度进行研究，无论是在 BIM 技术应用上还是在工程项目管理方面，成熟度模型的选取要尽可能全面地对这两个方面做出评价，特别是 BIM 技术应用。第 2 章理论基础介绍中在 2.2.3 条里对目前主流的几个经典成熟度模型进行了对比分析，结合实际工程项目调研对象的具体情况，选取由 Harold Kerzner 博士提出的 K-PM3 模型并结合 CMM 模型的内部结构作为本文成熟度模型构建的基础模型。,工程,BIM Technology Application Study
"I hereby declare that the submitted dissertation is the result of independent research conducted under the guidance of my supervisor. Except for the cited contents explicitly marked in the text, this dissertation does not contain any research results that have been published by other individuals or groups. All individuals and groups who have made contributions to the research presented in this dissertation have been clearly acknowledged. I assume full responsibility for the legal consequences of this declaration.",本人声明:所呈交的学位论文是在导师指导下独立进行研究工作所取得的研究成果。除文中已经标明引用的内容外，本论文不包含其他个人或集体已经发表的研究成果。对本文的研究做出贡献的个人和集体，均已在文中以明确方式标明。本声明的法律结果由本人承担。,工程,Zigbee Fire Alarm System Research
"There are numerous maturity models globally, with several dozen variations. As previously discussed, in terms of project objects, maturity models can be broadly categorized into two types: capability maturity models and project management maturity models. The construction of these maturity models is largely based on the CMM model established by the Software Engineering Institute at Carnegie Mellon University in the United States. Consequently, these models share certain similarities. Due to the limitations of the research timeframe and the author's capabilities, the K-PM3 model is deemed suitable for constructing the maturity model in this dissertation. In conjunction with the internal structure of the CMM model (Figure 4-1), it will serve as the foundation for building the BIM technology application maturity model. Following the traditional approach of classical maturity models, this research categorizes the model into five levels: initial, development, enhancement, advanced, and mature stages (Figure 4-2), drawing on the K-PM3 model.","目前国内外成熟度模型有几十种，由上文我们知道就项目对象而言成熟度模型有能力成熟度模型和项目管理成熟度模型两大类别，且各类成熟度模型的构建基础也都是离不开有美国卡内基·梅隆大学软件研究所创立的 CMM 模型，所以这些成熟度模型都具有一定的相似之处。由于笔者研究时间限制和研究能力有限, 综合前文所述,K-PM3 模型适合用来构建本论文成熟度模型，并与 CMM 模型内部结构(图 4-1)一起作为本文 BIM 技术应用成熟度模型的构建基础，本文参照 K-PM3 模型，依旧以经典成熟度模型的传统将模型划分为初级阶段、发展阶段、 提升阶段、高级阶段和成熟阶段五个等级(图 4-2)。",工程,BIM Technology Application Study
