input,output,field,paper_name
"In terms of the number of measurements, the Latent Growth Curve Model (LGCM) requires at least three measurements to identify the model and reveal the research issue from the perspective of model recognition. The following example illustrates the linear LGCM with four repeated measurements, as shown in Figure 1-2. V1, V2, V3, and V4 represent the four repeated measurement values, while E1, E2, E3, and E4 represent the measurement errors at each time point. Through these four repeated measurements, two latent variable structures can be constructed: the latent intercept growth factor (F1) and the latent slope growth factor (F2). Both F1 and F2 have two parameters: mean and variance. The LGCM describes the developmental characteristics of the repeated measurement variables through these two parameters. The loading of the latent intercept growth factor F1 is fixed at 1, indicating that the intercept remains constant at each measurement time. The loading on the latent slope growth factor F2 represents the time effect in the repeated measurements, which can be set to a specific value or allowed to be freely estimated. Different settings represent different time functions or growth types. Assuming the four measurements are taken at months 1, 3, 6, and 9, the four time points can be set as equidistant intervals, with t1, t2, t3, and t4 representing 0, 1, 2, and 3, respectively, indicating a linear time function. The model represented by Figure 1-2 can be expressed in equation form as:","在测量的次数方面，出于模型识别的考虑以及揭示研究问题的角度,LGCM 至少需要三次测量。接下来以四次重复测量观测为例介绍线性 LGCM,如图 1-2 所示,V1,V2,V3,V4 为四次重复测量值,E1,E2,E3,E4 为四个时间点的测量误差, 通过这四次重复测量值可以构建两个潜变量结构，分别为潜截距增长因子 F1和潜斜率增长因子 F2。F1 和 F2 均各自存在两个参数即均值和方差,LGCM 就是通过这两个参数来描述重复测量变量的发展特征。潜截距发展因子 F1 的负荷被固定为 1,表示的含义是指每次测量时等值，即截距不变。潜斜率发展因子 F2 上的负荷表示重复测量中的时间效应，其可以设定为具体的值也可以允许自由估计[0]。不同的设定表示不同的时间函数或者成长类型。假设上述四次测量分别为第1个月, 3 个月,6个月和9个月的测量，可以将四次时间设定为等距的间隔即 t1.t1.t3 和 t4 分别为 0,1,2,3,表示时间函数为线性。用方程形式表示图 1-2 的模型为:",医学,Study on Cesarean Intentions
类似于线性增长，二次函数型的 latent growth curve model（LGCM）通过为二次函数潜因子设定具体的二次函数参数来刻画曲线发展轨迹。然而，其他的非线性LGCM，例如Gompertz曲线和Richards函数型增长模型，则较为复杂，其增长参数不是简单的线性加权，模型中存在多个数量的多项增长因子。值得注意的是，选择线性或非线性LGCM时，需要考虑数据情况、模型拟合度以及模型可解释性等多个方面。此外，非线性LGCM仍然归属于连续发展模型，不能分析出发展曲线的转折点，但是非线性LGCM比线性LGCM更为复杂，并且要求有较多的测量时间点（至少要大于3个时间点）。,"如同线性增长一样，二次函数型 LGCM 通过为二次函数潜因子设置具体二次函数的负荷来实现对曲线发展轨迹的刻画。而其他的非线性 LGCM 如 Gompertz 曲线,Richards 函数型增长模型是比较复杂的，其增长的参数不是简单的线性加权, 模型中存在多个数量的多项增长因子。需要注意的是，选用线性或者非线性 LGCM 需要考虑数据情况，模型拟合以及模型可解释性等这几个方面。此外，非线性 LGCM 仍然属于连续发展模型，不能分析出发展曲线的转折点，但是非线性 LGCM 比线性 LGCM 复杂，且要求有较多的测量时间点 (至少要大于 3 个时间点 ) [7470]。",医学,Study on Cesarean Intentions
二次函数型增长模型是在一般线性增长模型的基础上增加了二次函数潜因子，以刻画研究变量的非线性发展进程。这种模型通过设置不同的时间参数来实现，具体来说，就是将线性增长因子的负荷设置为等距的时间参数，而将二次函数增长因子的负荷设置为二次函数型的时间参数（即线性时间参数的平方）。以四次重复测量观测为例，二次函数型增长模型可以表示为：其中，V1、V2、V3、V4代表四次重复测量值，E1、E2、E3、E4代表四个时间点的测量误差。不同于线性增长模型，二次函数型增长模型的线性增长因子的负荷设置为t1=0、t2=1、t3=2、t4=3，而二次函数增长因子的负荷设置为t1=0、t2=1、t3=4、t4=9。二次函数型增长模型的方程式可以表示为：Vi=截距+β1（时间）*斜率1+β2（时间-1）*斜率2+误差项。,"二次函数型增长模型即在一般线性增长模型的基础上添加了二次函数潜因子来实现对研究变量非线性发展进程的刻画。具体来说，就是通过设置不同的时间参数来实现，即将线性增长因子的负荷设定成等距的时间参数，将二次函数增长因子的负荷设定为二次函数型时间参数(线性时间参数的平方)[7174]。同线性 LGCM 一样，仍然以四次重复测量观测为例介绍二次函数型 LGCM,V1,V2,V3,V4 为四次重复测量值,E1.E2.E3.E4 为四个时间点的测量误差;不同于线性 LGCM 的是，线性增长因子的负荷设定为 tl=0,t2=1,t3=2,t4=3,而二次函数增长因子的负荷设定为 tl=0,t2=1,t3=4,t4=9。用方程式表示四次重复测量的二次函数型 LGCM 为: Vi=intercept+βιωτι)slope+β2(t-1)slope2+Et",医学,Study on Cesarean Intentions
为了更全面地了解研究变量与其他因素之间的关系，需要关注研究变量是否受到其他变量或事物的影响。因此，为了更准确地描述研究变量或现象的发展轨迹，需要构建带条件的潜增长曲线模型（LGCM），以考虑其他变量对研究变量发展轨迹的影响。纳入的协变量可以包括时间恒定的协变量，如性别、种族、出生地等，也可以是时间变化的协变量，即某些协变量具有随时间变化的特征。这一方法可以帮助研究人员更好地理解研究变量的发展规律和影响因素，进而为相关领域的理论和实践提供参考。,"注其与其他变量之间的关系，关注此变量是否受到其他事物或变量的影响。因此, 为了更精准地描述研究变量或者现象的发展轨迹还需要构建有条件的 LGCM 以考虑其他变量对研究变量发展轨迹的影响。纳入的协变量可以包括时间恒定协变量如性别、种族、出生地等，也可以是时间变化协变量，即某些协变量具有随时间变化的特征[74-76]。",医学,Study on Cesarean Intentions
"Growth Mixture Modeling (GMM) is a statistical approach designed to investigate the differences and characteristics in growth trajectories among individuals belonging to distinct latent classes. This method involves partitioning a population into non-overlapping latent subgroups to describe the heterogeneity within the population. Similar to Latent Growth Curve Modeling (LGCM), GMM has been developed within the Structural Equation Modeling (SEM) framework, making it suitable for examining the growth patterns and differences among individuals from different latent classes over time.","增长混合模型(Growth Mixture Modeling,GMM)是考察不同潜在类别组个体增长变化的差异和特点的方法，其是指将群体分成互斥的潜类别亚组来描述群体的异质性[70。与 LGCM 类似,GMM 也是在 SEM 框架下发展起来的，适用于考察事物发展过程中不同潜在类别组个体增长变化的特点和差异。",医学,Study on Cesarean Intentions
"The categorical latent variable c represents the presence of unobserved subgroups within the population, comprising k distinct categories. The probability of an individual belonging to a particular category is denoted by P, where i indexes the individual and t represents the measurement time. The parameters δi and δai signify the deviations of the individual-specific intercept and slope from the overall mean, with each individual having a unique value. Furthermore, the category-specific parameters are represented by plak, μβk, and Cpsk, which capture the unique characteristics of each category.","分类潜变量 c 表示群体包含不可观测的亚群，共包含 k 个类别, P 为类别概率, i 为个体,t 为测量时间。८,和८a分别表示个体截距和斜率与对应的总均值间的差异, 每个个体均有一个特定的值。 plak, μβk 和Cpsk 表示类别特定的相应参数[7],80°。",医学,Study on Cesarean Intentions
基于GMM假设，我们的研究提出妊娠妇女的分娩方式选择意向存在多个不同的潜在增长轨迹，每个轨迹代表着一个独特的亚组。为验证这一假设，我们首先运用线性增长曲线模型（LGCM）来考察分娩方式选择意向的平均发展趋势。此外，我们还对个体间分娩方式选择意向发展趋势的差异性进行了检验，以进一步了解不同亚组的增长特征。,GMM 假设研究总体中存在多个不同的潜在增长轨迹，每个潜在轨迹代表一个亚组[0]。由于在本研究中，我们提出了如下的研究假设，即妊娠妇女分娩方式选择意向存在异质性亚组轨迹。根据以上假设，首先采用 LGCM 考察分娩方式选择意向的平均发展趋势，并对个体间分娩方式选择意向发展趋势的差异性进行检验。,医学,Study on Cesarean Intentions
GMM与LGCM之间的主要区别在于，GMM允许群体内部存在异质性。从具体角度来看，LGCM分析的前提假设是，整个群体是同质的，即所有研究对象来自同一个总体，个体的发展趋势是相似的，因此具有相同的发展轨迹。然而，越来越多的研究表明，研究总体内部可能存在异质性，即总体中存在不同的亚组，不同的亚组具有不同的增长参数（如初始值、增长率等）。传统的纵向数据分析方法在识别群体异质性方面存在局限性，显得无能为力。GMM是一种识别纵向数据变化趋势的新分析方法，是LGCM的扩展。GMM建模的基本原理是假设总体中存在一个以上的潜在增长轨迹，每个潜在轨迹代表一个亚组。构建GMM的目的就是为了探索总体中存在多少个不同潜在发展轨迹的亚类，并通过描述不同潜在类别的发展轨迹来展示其变化特征。,"GMM 与 LGCM 最大的区别在于 GMM 允许群体内存在异质性[7]。具体来说, LGCM 分析的前提是假设群体同质即全部研究对象来自于同一个总体，其个体发展趋势是相似的，因此具有相同的发展轨迹。越来越多的研究显示研究总体内部可能存在异质性，即总体中存在不同的亚组，不同亚组有不同的增长参数(如初始值、增长率等)。传统的纵向数据分析方法在识别群体异质性方面存在局限性, 显得无能为力[78]。GMM 是识别纵向数据变化趋势的纵向数据新分析方法，是 LGCM 的扩展。GMM 建模的原理就是假设总体中存在一个以上的潜在增长轨迹, 每个潜在的轨迹代表一个亚组[09。构建 GMM 的目的就是探索总体中存在多少个不同潜在发展轨迹的亚类，并通过描述不同潜在类别的发展轨迹来展示其变化特征。",医学,Study on Cesarean Intentions
纵向总体增长曲线模型（LGCM）是一种先进的统计分析技术，用于分析纵向追踪数据，其主要通过潜变量来描述纵向测量数据的发展特征。在当前的研究中，我们提出以下研究假设：妊娠妇女的分娩方式选择意向呈现出动态变化的特点；妊娠妇女的分娩方式选择意向对实际分娩方式具有重要影响；且分娩方式选择意向在整个孕期内会发生动态变化。根据研究的理论假设，我们采用LGCM来考察 妊娠妇女分娩方式选择意向的平均发展趋势，建立分娩方式选择意向的动态变化模型，并对个体间分娩方式选择意向发展趋势的差异性进行检验。在LGCM中，潜变量增长因子的方差反映了妊娠妇女个体的分娩意向得分围绕总体参数的变异。潜斜率增长因子的方差越大，表明随时间变化的妊娠妇女分娩意向得分个体间差异越大；而潜斜率增长因子的方差越小，表明随时间变化的妊娠妇女分娩意向得分个体差异越小。在实际应用中，对于曲线形状不确定或难以采用多项式曲线描述的变量，可以通过不预先设定曲线类型，而是通过数据与模型的拟合来寻求最佳拟合曲线。在应用LGCM拟合妊娠妇女分娩方式选择意向的三次重复测量数据时，具体模型的设定需要根据模型拟合结果的合理性及模型的拟合优度指标进行综合判断。这种方法可以更好地捕捉数据的变化规律和个体间的差异，提供更为准确和可靠的研究结论。,"LGCM 是分析纵向追踪数据的一种高级统计分析技术，主要通过潜变量来描述纵向测量数据的发展特征。在本研究中，我们提出了如下的研究假设，即妊娠妇女分娩方式选择意向具有动态变化的特点，妊娠妇女分娩方式选择意向对实际分娩方式有重要影响，而分娩方式选择意向在整个孕期会发生动态变化。根据本研究的理论假设，采用 LGCM 考察妖娠妇女分娩方式选择意向的平均发展趋势, 建立分娩方式选择意向动态变化模型，并对个体间分娩方式选择意向发展趋势的差异性进行检验。在 LGCM 中，潜变量增长因子的方差反映妊娠妇女个体的分娩意向得分围绕总体参数的变异。潜斜率增长因子的方差越大，说明随时间变化的妊娠妇女分娩意向得分个体间差异越大;潜斜率增长因子的方差越小，说明随时间变化的妊娠妇女分娩意向得分个体差异越小。在实际应用中，对于曲线形状不确定或难以采用多项式曲线描述的变量，可以采用不提前设定曲线类型，而通过数据与模型拟合寻求最佳拟合曲线。在应用 LGCM 拟合妊娠妇女分娩方式选择意向三次重复测量数据时，具体模型的设定需要根据模型拟合结果的合理性及模型的拟合优度指标进行综合判断。",医学,Study on Cesarean Intentions
本研究旨在通过对孕妇在妊娠期不同阶段的主观幸福感、妊娠压力和领悟社会支持进行动态调查，深入探讨三者之间的相关性。研究结果旨在为确保孕妇在良好的心理状态下顺利分娩、避免由于心理因素导致的不良妊娠结局提供参考，促进孕妇产前心理健康研究的发展，并为制定孕妇心理护理方案提供重要的理论依据。为此，我们采用了严格的研究方法，以便得到可靠的数据和结论，进一步为孕妇的心理健康提供科学的指导和支持。,"动态调查研究孕妇在妊娠期不同阶段的主观幸福感、妊娠压力、领悟社会支持的变化及三者之间的相关性，为确保孕妇在良好的心理状态下顺利分娩、避免由于心理因素导致的不良妊娠结局，从而促进孕妇产前心理健康研究的发展 , 为孕妇心理护理方案的制定提供重要的理论依据 。 方法",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"This study employed a convenience sampling method, selecting pregnant women who attended the obstetrics outpatient department and inpatient department of a tertiary hospital in a certain city from August 2018 to December 2019 as research subjects, with a total of 152 cases. The study commenced from the 8th week of pregnancy and conducted dynamic follow-up investigations at three stages of pregnancy: 8-12 weeks, 13-27 weeks, and 28-40 weeks. According to the exclusion and elimination criteria, 18 pregnant women were excluded. To ensure that the sample size met the statistical requirements, the research objects were supplemented in a timely manner during the dynamic investigation process at the three stages of pregnancy. Ultimately, 140 valid questionnaires from pregnant women were included in the statistical analysis. The research tools used included a general information questionnaire, a overall happiness scale, a pregnancy stress scale, and a perceived social support scale. The survey results utilized IBM SPSS 20.0 software to conduct statistical analysis on the changes in subjective happiness, pregnancy stress, and perceived social support throughout the entire pregnancy period and their correlations.","本研究采用方便抽样法，选取 2018年8月至 2019年 12 月在某市某三级甲等医院产科门诊及住院部的孕妇为研究对象，共收录 152 例。从孕妇妊娠 8 周开始, 依次在妊娠 8-12 周 、13-27 周 、28-40 周三个妊娠阶段进行动态的跟踪调查。根据排除和剔除标准，共有18例孕妇被排除。为确保样本量满足统计学要求，因此在三个妊娠阶段的动态调查过程中及时将研究对象进行补充。最终将 140 例孕妇的有效间卷纳入统计。研究工具选用: 一般情况调查表、总体幸福感量表、妊娠压力量表、领悟社会支持量表。 调查结果运用 IBMSPSS20.0 软件对孕妇整个妊娠阶段的主观幸福感 、妊娠压力、领悟社会支持的变化及其相关性进行统计学分析。",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
研究表明，孕期女性的主观幸福感与他们对社会支持的认知之间存在正相关关系。同时，主观幸福感和社会支持的认知均与孕期压力呈现负相关关系。这意味着，孕期女性所感受到的社会支持程度越高，他们的主观幸福感也越强，同时孕期压力也越小，出现负面情绪的可能性也就越小。因此，社会支持在孕期女性的心理健康和幸福感方面起着至关重要的作用。,"3. 妊娠期女性主观幸福感和领悟社会支持呈正相关，主观幸福感、领悟社会支持均与妊娠压力呈负相关 。 妊娠期的社会支持度越高 , 主观幸福感越强 , 其妊娠压力越小 , 出现负面情绪的可能也越小 。",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
本研究中，共有140例孕妇在整个妊娠阶段均保持中等水平的妊娠压力，这一结果与现有的同类研究一致。然而，在具体的妊娠压力来源分析中，本研究发现“为确保母子健康和安全而引发的压力感”始终是得分最高的压力来源。特别是在妊娠晚期，得分最高的压力来源转变为“其他因素”，这一发现与现有同类研究结果略有不同。进一步分析这种转变的原因和影响，有助于更好地理解孕妇在不同妊娠阶段的压力特征和需求。,"(2)妊娠压力:本研究中的 140 例孕妇在整个妊娠阶段的妊娠压力水平始终保持在中等程度，与同类研究结果一致。但在妊娠压力源得分方面, 同类研究得分始终最高的压力源是"" 为确保母子健康和安全而引发的压力感"",以及妊娠晚期得分最高的压力源变为""其他因子"",与本研究得分",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
本研究调查了140名孕妇在整个妊娠阶段的主观幸福感水平，结果显示她们的主观幸福感总分始终保持在85分以上，显著高于中国女性的常模值（71.00±18.00）。同时，在妊娠早期、妊娠中期和妊娠晚期，主观幸福感总分表现出依次增高的趋势。这一结果表明，孕妇在不同的妊娠阶段呈现不同的幸福感水平。进一步分析发现，妊娠中期孕妇的主观幸福感总分与妊娠早期相比，在健康担忧、精力和情绪愉悦等维度上均有所提高，而在松弛或紧张维度上则略有下降。值得注意的是，进入妊娠晚期，孕妇的主观幸福感总分继续上升，在健康担忧、精力和情绪愉悦维度上进一步提高，并且在松弛或紧张维度上也呈现上升趋势。这一系列结果为我们了解孕妇在不同妊娠阶段的主观幸福感变化提供了宝贵的资料。,( 1 ) 主观幸福感 : 本研究中的 140 例孕妇在整个妊娠阶段的主观幸福感总分始终保持在 85 分以上，高于中国女性常模(71.00±18.00)分，并且在妊娠早期 、 妊娠中期 、 妊娠晚期的主观幸福感总分呈现出依次增高的趋势。其中妊娠中期孕妇主观幸福感总分与妊娠早期相比，孕妇在对健康的担心维度、精力维度、心情愉悦或愉快维度上分数均有所提升，而在松弛或紧张维度上分数有所下降 。 而妊娠晚期孕妇主观幸福感总分与妊娠中期相比，孕妇在对健康的担心维度、精力维度、心情愉悦或愉快维度上分数均有进一步提升，并且在松弛或紧张维度上分数也有所上升。,医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"This study aims to dynamically investigate the correlations among subjective well-being, pregnancy stress, and perceived social support in women at different gestation periods. The ultimate goal is to ensure that pregnant women can give birth smoothly while maintaining a healthy mental state, thereby preventing adverse pregnancy outcomes caused by psychological factors. Furthermore, this research seeks to promote prenatal mental health and provide a theoretical foundation for the development of psychological nursing care plans, ultimately contributing to the well-being of expectant mothers.","To dynamic study the correlations among subjective well-being, pregnancy stress and perceived social support in women of different gestation period, in order to ensure that a pregnant woman give birth smoothly in a good mental state and avoid the occurrence of adverse pregnancy outcome due to psychological factors as well as promote the prenatal mental health research and provide important theoretical basis for the establishment of psychological nursing care plan.",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"This study examines the correlations between subjective well-being, pregnancy stress, and perceived social support throughout the entire gestation period using Spearman rank correlation analysis. The results indicate a significant positive correlation between subjective well-being and perceived social support among women during early, middle, and late pregnancy, whereas a significant negative correlation is observed with pregnancy stress (P < 0.05).","We analysis the correlations among subjective well-being, pregnancy stress and perceived social support during the whole gestation period by using the method of Spearman rank correlation analysis. According to the results, there exists a positive correlateion between the subjective well-being and perceived social support of these women in early, middle and late pregnancy period, while a negative one with the pregnancy stress (P < 0.05).",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"This study examined pregnancy stress in 140 pregnant women, who maintained a moderate level of stress throughout the gestation period, consistent with findings from similar studies. However, the primary sources of stress varied. While other studies have found that concerns about ensuring the safety and health of both mother and child were the most significant stressors, this study revealed that stress caused by changes in body shape and physical activity was the dominant concern. Notably, the primary stressor shifted in late pregnancy to ""other factors"" in similar studies, whereas in this study, stress related to physical changes remained the most significant. These findings highlight inconsistencies in the primary sources of stress during pregnancy across different studies.","(2) pregnancy stress: 140 pregnant women in this study maintained a moderate level of pregnancy stress throughout the entire gestation period, consistent with the results of similar studies. Pressure source scoring points but in pregnancy, similar study score the highest pressure source is always ""to ensure the safety of mother and child health and caused by stress"", and score the highest pressure source in late pregnancy into ""other factors"", and this study score the highest pressure source is always ""for changes in body shape and physical activity caused by stress"" the results are inconsistent.",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"This study employed a convenience sampling method to select 140 pregnant women from the outpatient and inpatient departments of obstetrics at a level-III first-class hospital in Harbin between August 2018 and December 2019. The participants were subjected to a dynamic follow-up survey at three gestational stages: 8-12 weeks, 13-27 weeks, and 28-40 weeks, commencing from 8 weeks of gestation. To ensure the sample met the statistical requirements, 18 cases were excluded according to predefined exclusion criteria. Consequently, the Effective sample size for the three-stage dynamic survey was supplemented to include 140 cases of pregnant women. The research tools utilized included a general situation questionnaire, a general well-being scale, a pregnancy stress scale, and a perceived social support scale. The data were statistically analyzed using IBM SPSS 20.0 software to examine changes in subjective well-being, pregnancy stress, perceived social support, and their correlations throughout the gestation period.","In this study, the convenient sampling method was adopted to select 140 pregnant women who were in the outpatient department of obstetrics and inpatient department of a level-iii first-class hospital in Harbin from August 2018 to December 2019 as the research objects, and dynamic follow-up survey was conducted at three gestational stages of 8-12 weeks, 13-27 weeks and 28-40 weeks starting from 8 weeks gestation.According to exclude and excluding standard, a total of 18 cases of pregnant women were excluded from in order to ensure the sample meet the requirements of statistics, so in the process of dynamic survey of three stages of pregnancy in time will be the research object to supplement will eventually include effective questionnaire 140 cases of pregnant women. We chose general situation questionnaire, general well-being scale, pregnancy stress scale as well as the perceived social support scale as research tools. The results were statistically analyzed by using IBMSPSS20.0 software on the changes of subjective well-being, pregnancy stress, perceived social support and their correlation during the whole gestation period.",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"Throughout the gestation stage, the subjective well-being (SWB) score remained consistently above 85, surpassing the average score for Chinese females (71.00 ± 18.00). Notably, the total SWB score exhibited a successive increase across the first, second, and third trimesters of gestation. A comparative analysis between the first and second trimesters revealed a significant increase in the total SWB score among pregnant women, particularly in the dimensions of worry, energy, mood, and pleasure. However, a decrease was observed in the dimension of relaxation or tension during this period. Furthermore, when comparing the second and third trimesters, the SWB score of pregnant women demonstrated further improvement in the dimensions of worry, energy, mood, pleasure, as well as relaxation or tension, indicating an overall enhancement in subjective well-being during the later stages of pregnancy.","remained above 85 throughout the gestation stage, higher than the Chinese female normal score(71.00 ± 18.00), and the total SWB score showed a trend of increasing successively in the first, second and third trimester of gestation. In the second trimester of pregnancy, compared with the first trimester of pregnancy, the total subjective well-being score of pregnant women increased in the dimension of worry, energy, mood and pleasure, while decreased in the dimension of relaxation or tension. Compared with the second trimester of pregnancy, the subjective well-being score of pregnant women in the third trimester of pregnancy was further improved in the dimension of worry, energy, mood pleasure or pleasure, as well as in the dimension of relaxation or tension.",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
"The growth of the human population is characterized by three evolutionary stages: ""high birth rate, high death rate, and high natural growth,"" ""high birth rate, low death rate, and high natural growth,"" and ""low birth rate, low death rate, and low natural growth,"" which are determined by the level of productivity and socio-economic development. Currently, among the 210 countries and regions worldwide, 85 are experiencing low fertility rates. Low fertility rates can lead to numerous social issues, including population aging, fewer children, and labor shortages, which can severely impact a nation's sustainable development. Given that most countries and regions are facing low fertility rates, researchers have conducted an extensive review of the literature to summarize the evolution of population development and fertility policies from a macro perspective, both domestically and internationally. This comprehensive overview provides a solid foundation for subsequent studies focused on improving the quality of childbirth and increasing birth rates, particularly in relation to the psychological health of pregnant women.","根据生产力水平和社会经济的发展程度，人类社会的人口增长总体上呈现出""高出生、高死亡、高自然增长""、""高出生、低死亡、高自然增长""、""低出生、低死亡、低自然增长""三个演化阶段，当前全球 210个国家和地区中有 85个国家处于低生育水平。低生育率会引发人口老龄化、 少子化和劳动力短缺等诸多的社会问题 , 严重影响国家的可持续发展 [7,8]。 鉴于目前全球大部分国家与地区均处于低生育率的形势，研究者通过查阅大量文献从宏观角度对国内外人口发展及生育政策的演变进行梳理概括 , 为后续与提高孕妇分娩质量 、 增加人口出生率相关的孕妇心理健康研究提供了充分的立题依据。",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
中国政府为应对长期战争导致的人口损失和社会生产建设对劳动力的迫切需求，实施了鼓励生育的人口政策。同时，社会安定有序，死亡率明显下降，我国人口发展过程进入了第一个快速增长期。随着人口迅速增长，粮食产量与人口增长速度之间出现了严重的不匹配现象。此外，我国还遭遇了三年自然灾害，因此计划生育政策被提上议程，并于1982年作为基本国策正式写入宪法。从长远角度来看，计划生育政策的实施对于提升人均资源占有率、减轻环境污染和资源浪费等方面做出了重要贡献。然而，它也引发了一系列的人口问题，如人口老龄化和劳动力短缺等。为了缓解计划生育带来的人口问题，中央政府在2013年提出实施单独二孩政策，并于2016年开始实施全面二孩政策。这意味着我国将在不久的将来迎来新的生育高峰。,"对长期战争导致的人口损耗以及社会生产建设迫切需要劳动力的局势，中国政府采取了鼓励生育的人口政策。再加上社会安定，死亡率明显下降, 我国人口发展过程迎来了第一个增长高峰。随着人口快速增长，粮食产量与人口增长速度出现了严重不匹配现象，此时我国还经历了三年自然灾害, 因此计划生育政策提上日程，并于 1982年作为基本国策正式写入宪法之中 [11,12]。计划生育政策的实施从长远角度来看，对于提升人均资源占有率、 缓解环境污染和资源浪费等方面确实作出了重要贡献。但同时也衍生出一系列的人口问题，例如人口老龄化、劳动力短缺等。为了缓解计划生育带来的人口问题，中央政府在 2013年提出实施单独二孩政策，并在 2016年开始实施全面二孩政策[13]。这意味着我国将在不久的将来迎接新一轮的生育高峰。",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
西方发达国家的人口发展历程大致经历了四个阶段。第一阶段，即“战间时期”，指第一次世界大战结束到第二次世界大战爆发之间的时期。在此期间，欧洲的大多数国家和地区的生育水平始终低于更替水平。第二阶段，始于20世纪30年代，终于50年代末，此时正值“二战”之后，绝大多数发达国家的出生率迅速回升，出现了“婴儿潮”现象。第三阶段，从20世纪60年代初到90年代末，以欧美为代表的发达国家的总和生育率从70年代末开始下降到更替水平以下。此外，除了欧洲生育水平出现大幅度下降，亚洲的一些发达国家和地区也呈现出类似的变化。第四阶段，进入21世纪，生育水平再次出现回升。  回顾西方发达国家的人口发展历史，我们可以发现，两次生育水平的回升不仅是战后人口损失的自然恢复，还得益于各国政府根据本国实际情况出台的鼓励生育政策。这些政策包括现金补贴、税收优惠和产假制度等。然而，亚洲的一些发达国家，如新加坡、韩国和日本，也曾效仿西方发达国家的鼓励生育政策，但由于政策出台的相对滞后和缓慢，现金补贴缺乏激励性，产假制度不够完善，导致这些政策的实施效果不如西方发达国家明显。,"西方发达国家人口发展主要经历了以下四个阶段,①""战间时期""指第一次世界大战结束到第二次世界大战爆发时期 , 欧洲绝大多数国家和地区的生育水平始终处于更替水平以下;②20世纪 30年代至 50年代末，此时正处于""二战""后，绝大多数发达国家出生率迅速回升，出现了""婴儿潮""现象;③20世纪 60年代初至 90年代末，以欧美为代表的发达国家总和生育率从 70年代末便开始下降到更替水平以下，此外，除了欧洲生育水平集中出现大幅度下降，亚洲一些发达国家和地区的生育水平也出现类似变化; ④21世纪生育水平出现再次回升[9]。回顾西方发达国家的人口发展历史，两次生育水平回升除了战后人口损失的自然恢复，还得益于各国政府根据本国的实际情况出台相应的鼓励生育政策 。较为常见的有现金补贴、 税收优惠和产假制度 [10], 而新加坡 、 韩国 、 日本等亚洲发达国家也曾效仿西方发达国家的鼓励生育政策，但由于政策出台的相对滞后和缓慢，现金补贴缺乏激励性，产假制度不够完善，因此激励性生育政策实施效果不如西方发达国家明显[7]。",医学,不同妊娠期妇女主观幸福感、妊娠压力与社会支持相关性的探讨
